hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006
AGBL4,Q5VU57,AGBL4,GO:0016787,molecular_function,hydrolase activity
AGBL4,Q5VU57,AGBL4,GO:0005856,cellular_component,cytoskeleton
AGBL4,Q5VU57,AGBL4,GO:0051607,biological_process,defense response to virus
AGBL4,Q5VU57,AGBL4,GO:0005829,cellular_component,cytosol
AGBL4,Q5VU57,AGBL4,GO:0008233,molecular_function,peptidase activity
AGBL4,Q5VU57,AGBL4,GO:0008237,molecular_function,metallopeptidase activity
AGBL4,Q5VU57,AGBL4,GO:0004180,molecular_function,carboxypeptidase activity
AGBL4,Q5VU57,AGBL4,GO:0005814,cellular_component,centriole
AGBL4,Q5VU57,AGBL4,GO:1904115,cellular_component,axon cytoplasm
AGBL4,Q5VU57,AGBL4,GO:0036064,cellular_component,ciliary basal body
AGBL4,Q5VU57,AGBL4,GO:0015631,molecular_function,tubulin binding
AGBL4,Q5VU57,AGBL4,GO:0030424,cellular_component,axon
AGBL4,Q5VU57,AGBL4,GO:0035610,biological_process,protein side chain deglutamylation
AGBL4,Q5VU57,AGBL4,GO:0008285,biological_process,negative regulation of cell population proliferation
AGBL4,Q5VU57,AGBL4,GO:0021954,biological_process,central nervous system neuron development
AGBL4,Q5VU57,AGBL4,GO:0035608,biological_process,protein deglutamylation
AGBL4,Q5VU57,AGBL4,GO:0035609,biological_process,C-terminal protein deglutamylation
AGBL4,Q5VU57,AGBL4,GO:0098930,biological_process,axonal transport
AGBL4,Q5VU57,AGBL4,GO:0098957,biological_process,anterograde axonal transport of mitochondrion
AGBL4,Q5VU57,AGBL4,GO:0098958,biological_process,retrograde axonal transport of mitochondrion
AGBL4,Q5VU57,AGBL4,GO:0120222,biological_process,regulation of blastocyst development
AGBL4,Q5VU57,AGBL4,GO:2000060,biological_process,positive regulation of ubiquitin-dependent protein catabolic process
AGBL4,Q5VU57,AGBL4,,,
AHCTF1,H7C4S1,AHCTF1,,,
AHCTF1,H7C4S1,AHCTF1,GO:0005634,cellular_component,nucleus
AHCTF1,H7C4S1,AHCTF1,GO:0051028,biological_process,mRNA transport
AHCTF1,H7C4S1,AHCTF1,GO:0005737,cellular_component,cytoplasm
AHCTF1,H7C4S1,AHCTF1,GO:0031965,cellular_component,nuclear membrane
AHCTF1,H7C4S1,AHCTF1,GO:0005654,cellular_component,nucleoplasm
AHCTF1,H7C4S1,AHCTF1,GO:0007049,biological_process,cell cycle
AHCTF1,H7C4S1,AHCTF1,GO:0051301,biological_process,cell division
AHCTF1,H7C4S1,AHCTF1,GO:0016604,cellular_component,nuclear body
AHCTF1,H7C4S1,AHCTF1,GO:0003677,molecular_function,DNA binding
AHCTF1,H7C4S1,AHCTF1,GO:0015031,biological_process,protein transport
AHCTF1,H7C4S1,AHCTF1,GO:0000775,cellular_component,"chromosome, centromeric region"
AHCTF1,H7C4S1,AHCTF1,GO:0000776,cellular_component,kinetochore
AHCTF1,H7C4S1,AHCTF1,GO:0005694,cellular_component,chromosome
AHCTF1,H7C4S1,AHCTF1,GO:0005643,cellular_component,nuclear pore
AHCTF1,H7C4S1,AHCTF1,GO:0005635,cellular_component,nuclear envelope
AHCTF1,H7C4S1,AHCTF1,GO:0000785,cellular_component,chromatin
AHCTF1,H7C4S1,AHCTF1,GO:0016363,cellular_component,nuclear matrix
AHCTF1,H7C4S1,AHCTF1,GO:0005829,cellular_component,cytosol
AHCTF1,H7C4S1,AHCTF1,GO:0070062,cellular_component,extracellular exosome
AHCTF1,H7C4S1,AHCTF1,GO:0006913,biological_process,nucleocytoplasmic transport
AHCTF1,H7C4S1,AHCTF1,GO:0032465,biological_process,regulation of cytokinesis
AHCTF1,H7C4S1,AHCTF1,GO:0051292,biological_process,nuclear pore complex assembly
AHCTF1,H7C4S1,AHCTF1,GO:0031080,cellular_component,nuclear pore outer ring
AHCTF1,Q8WYP5,AHCTF1,,,
AHCTF1,Q8WYP5,AHCTF1,GO:0005634,cellular_component,nucleus
AHCTF1,Q8WYP5,AHCTF1,GO:0051028,biological_process,mRNA transport
AHCTF1,Q8WYP5,AHCTF1,GO:0005737,cellular_component,cytoplasm
AHCTF1,Q8WYP5,AHCTF1,GO:0031965,cellular_component,nuclear membrane
AHCTF1,Q8WYP5,AHCTF1,GO:0005654,cellular_component,nucleoplasm
AHCTF1,Q8WYP5,AHCTF1,GO:0007049,biological_process,cell cycle
AHCTF1,Q8WYP5,AHCTF1,GO:0051301,biological_process,cell division
AHCTF1,Q8WYP5,AHCTF1,GO:0016604,cellular_component,nuclear body
AHCTF1,Q8WYP5,AHCTF1,GO:0003677,molecular_function,DNA binding
AHCTF1,Q8WYP5,AHCTF1,GO:0015031,biological_process,protein transport
AHCTF1,Q8WYP5,AHCTF1,GO:0000775,cellular_component,"chromosome, centromeric region"
AHCTF1,Q8WYP5,AHCTF1,GO:0000776,cellular_component,kinetochore
AHCTF1,Q8WYP5,AHCTF1,GO:0005694,cellular_component,chromosome
AHCTF1,Q8WYP5,AHCTF1,GO:0005643,cellular_component,nuclear pore
AHCTF1,Q8WYP5,AHCTF1,GO:0005635,cellular_component,nuclear envelope
AHCTF1,Q8WYP5,AHCTF1,GO:0000785,cellular_component,chromatin
AHCTF1,Q8WYP5,AHCTF1,GO:0016363,cellular_component,nuclear matrix
AHCTF1,Q8WYP5,AHCTF1,GO:0005829,cellular_component,cytosol
AHCTF1,Q8WYP5,AHCTF1,GO:0070062,cellular_component,extracellular exosome
AHCTF1,Q8WYP5,AHCTF1,GO:0006913,biological_process,nucleocytoplasmic transport
AHCTF1,Q8WYP5,AHCTF1,GO:0032465,biological_process,regulation of cytokinesis
AHCTF1,Q8WYP5,AHCTF1,GO:0051292,biological_process,nuclear pore complex assembly
AHCTF1,Q8WYP5,AHCTF1,GO:0031080,cellular_component,nuclear pore outer ring
ALG12,Q9BV10,ALG12,GO:0016757,molecular_function,glycosyltransferase activity
ALG12,Q9BV10,ALG12,GO:0016020,cellular_component,membrane
ALG12,Q9BV10,ALG12,GO:0005783,cellular_component,endoplasmic reticulum
ALG12,Q9BV10,ALG12,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG12,Q9BV10,ALG12,GO:0016740,molecular_function,transferase activity
ALG12,Q9BV10,ALG12,GO:0006486,biological_process,protein glycosylation
ALG12,Q9BV10,ALG12,GO:0006487,biological_process,protein N-linked glycosylation
ALG12,Q9BV10,ALG12,GO:0006457,biological_process,protein folding
ALG12,Q9BV10,ALG12,GO:0052917,molecular_function,"dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase"
ALG12,Q9BV10,ALG12,GO:0000030,molecular_function,mannosyltransferase activity
ALG12,Q9BV10,ALG12,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG12,Q9BV10,ALG12,GO:0000009,molecular_function,"alpha-1,6-mannosyltransferase activity"
ALG12,A0A024R4V6,ALG12,GO:0016757,molecular_function,glycosyltransferase activity
ALG12,A0A024R4V6,ALG12,GO:0016020,cellular_component,membrane
ALG12,A0A024R4V6,ALG12,GO:0005783,cellular_component,endoplasmic reticulum
ALG12,A0A024R4V6,ALG12,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG12,A0A024R4V6,ALG12,GO:0016740,molecular_function,transferase activity
ALG12,A0A024R4V6,ALG12,GO:0006486,biological_process,protein glycosylation
ALG12,A0A024R4V6,ALG12,GO:0006487,biological_process,protein N-linked glycosylation
ALG12,A0A024R4V6,ALG12,GO:0006457,biological_process,protein folding
ALG12,A0A024R4V6,ALG12,GO:0052917,molecular_function,"dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase"
ALG12,A0A024R4V6,ALG12,GO:0000030,molecular_function,mannosyltransferase activity
ALG12,A0A024R4V6,ALG12,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG12,A0A024R4V6,ALG12,GO:0000009,molecular_function,"alpha-1,6-mannosyltransferase activity"
ALG3,F8WE30,ALG3,GO:0000030,molecular_function,mannosyltransferase activity
ALG3,F8WE30,ALG3,GO:0016020,cellular_component,membrane
ALG3,F8WE30,ALG3,GO:0005783,cellular_component,endoplasmic reticulum
ALG3,F8WE30,ALG3,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG3,F8WE30,ALG3,GO:0016740,molecular_function,transferase activity
ALG3,F8WE30,ALG3,GO:0005515,molecular_function,protein binding
ALG3,F8WE30,ALG3,GO:0016757,molecular_function,glycosyltransferase activity
ALG3,F8WE30,ALG3,GO:0006486,biological_process,protein glycosylation
ALG3,F8WE30,ALG3,GO:0052925,molecular_function,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
ALG3,F8WE30,ALG3,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity"
ALG3,F8WE30,ALG3,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG3,F8WE30,ALG3,,,
ALG3,Q92685,ALG3,GO:0000030,molecular_function,mannosyltransferase activity
ALG3,Q92685,ALG3,GO:0016020,cellular_component,membrane
ALG3,Q92685,ALG3,GO:0005783,cellular_component,endoplasmic reticulum
ALG3,Q92685,ALG3,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG3,Q92685,ALG3,GO:0016740,molecular_function,transferase activity
ALG3,Q92685,ALG3,GO:0005515,molecular_function,protein binding
ALG3,Q92685,ALG3,GO:0016757,molecular_function,glycosyltransferase activity
ALG3,Q92685,ALG3,GO:0006486,biological_process,protein glycosylation
ALG3,Q92685,ALG3,GO:0052925,molecular_function,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
ALG3,Q92685,ALG3,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity"
ALG3,Q92685,ALG3,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG3,Q92685,ALG3,,,
ALG3,C9J7S5,ALG3,GO:0000030,molecular_function,mannosyltransferase activity
ALG3,C9J7S5,ALG3,GO:0016020,cellular_component,membrane
ALG3,C9J7S5,ALG3,GO:0005783,cellular_component,endoplasmic reticulum
ALG3,C9J7S5,ALG3,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG3,C9J7S5,ALG3,GO:0016740,molecular_function,transferase activity
ALG3,C9J7S5,ALG3,GO:0005515,molecular_function,protein binding
ALG3,C9J7S5,ALG3,GO:0016757,molecular_function,glycosyltransferase activity
ALG3,C9J7S5,ALG3,GO:0006486,biological_process,protein glycosylation
ALG3,C9J7S5,ALG3,GO:0052925,molecular_function,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
ALG3,C9J7S5,ALG3,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity"
ALG3,C9J7S5,ALG3,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG3,C9J7S5,ALG3,,,
ALG3,F8WF93,ALG3,GO:0000030,molecular_function,mannosyltransferase activity
ALG3,F8WF93,ALG3,GO:0016020,cellular_component,membrane
ALG3,F8WF93,ALG3,GO:0005783,cellular_component,endoplasmic reticulum
ALG3,F8WF93,ALG3,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG3,F8WF93,ALG3,GO:0016740,molecular_function,transferase activity
ALG3,F8WF93,ALG3,GO:0005515,molecular_function,protein binding
ALG3,F8WF93,ALG3,GO:0016757,molecular_function,glycosyltransferase activity
ALG3,F8WF93,ALG3,GO:0006486,biological_process,protein glycosylation
ALG3,F8WF93,ALG3,GO:0052925,molecular_function,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
ALG3,F8WF93,ALG3,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity"
ALG3,F8WF93,ALG3,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG3,F8WF93,ALG3,,,
ALG6,A0A3B3ITL6,ALG6,GO:0016020,cellular_component,membrane
ALG6,A0A3B3ITL6,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,A0A3B3ITL6,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,A0A3B3ITL6,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,A0A3B3ITL6,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,A0A3B3ITL6,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,A0A3B3ITL6,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,A0A3B3ITL6,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,A0A3B3ITL6,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,A0A3B3ITL6,ALG6,,,
ALG6,A0A3B3ITL6,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,A0A3B3ITL6,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,A0A3B3ITL6,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,A0A3B3ITL6,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG6,S4R350,ALG6,GO:0016020,cellular_component,membrane
ALG6,S4R350,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,S4R350,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,S4R350,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,S4R350,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,S4R350,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,S4R350,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,S4R350,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,S4R350,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,S4R350,ALG6,,,
ALG6,S4R350,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,S4R350,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,S4R350,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,S4R350,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG6,A0A3B3ITD6,ALG6,GO:0016020,cellular_component,membrane
ALG6,A0A3B3ITD6,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,A0A3B3ITD6,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,A0A3B3ITD6,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,A0A3B3ITD6,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,A0A3B3ITD6,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,A0A3B3ITD6,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,A0A3B3ITD6,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,A0A3B3ITD6,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,A0A3B3ITD6,ALG6,,,
ALG6,A0A3B3ITD6,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,A0A3B3ITD6,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,A0A3B3ITD6,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,A0A3B3ITD6,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG6,Q9Y672,ALG6,GO:0016020,cellular_component,membrane
ALG6,Q9Y672,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,Q9Y672,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,Q9Y672,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,Q9Y672,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,Q9Y672,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,Q9Y672,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,Q9Y672,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,Q9Y672,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,Q9Y672,ALG6,,,
ALG6,Q9Y672,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,Q9Y672,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,Q9Y672,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,Q9Y672,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG6,A0A3B3ITI5,ALG6,GO:0016020,cellular_component,membrane
ALG6,A0A3B3ITI5,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,A0A3B3ITI5,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,A0A3B3ITI5,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,A0A3B3ITI5,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,A0A3B3ITI5,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,A0A3B3ITI5,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,A0A3B3ITI5,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,A0A3B3ITI5,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,A0A3B3ITI5,ALG6,,,
ALG6,A0A3B3ITI5,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,A0A3B3ITI5,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,A0A3B3ITI5,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,A0A3B3ITI5,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG6,A0A3B3IS62,ALG6,GO:0016020,cellular_component,membrane
ALG6,A0A3B3IS62,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,A0A3B3IS62,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,A0A3B3IS62,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,A0A3B3IS62,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,A0A3B3IS62,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,A0A3B3IS62,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,A0A3B3IS62,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,A0A3B3IS62,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,A0A3B3IS62,ALG6,,,
ALG6,A0A3B3IS62,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,A0A3B3IS62,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,A0A3B3IS62,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,A0A3B3IS62,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG6,R4GMS5,ALG6,GO:0016020,cellular_component,membrane
ALG6,R4GMS5,ALG6,GO:0005783,cellular_component,endoplasmic reticulum
ALG6,R4GMS5,ALG6,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG6,R4GMS5,ALG6,GO:0016740,molecular_function,transferase activity
ALG6,R4GMS5,ALG6,GO:0016757,molecular_function,glycosyltransferase activity
ALG6,R4GMS5,ALG6,GO:0016758,molecular_function,hexosyltransferase activity
ALG6,R4GMS5,ALG6,GO:0006486,biological_process,protein glycosylation
ALG6,R4GMS5,ALG6,GO:0042281,molecular_function,"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG6,R4GMS5,ALG6,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG6,R4GMS5,ALG6,,,
ALG6,R4GMS5,ALG6,GO:0006487,biological_process,protein N-linked glycosylation
ALG6,R4GMS5,ALG6,GO:0046527,molecular_function,glucosyltransferase activity
ALG6,R4GMS5,ALG6,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG6,R4GMS5,ALG6,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
ALG8,E9PKA5,ALG8,GO:0016758,molecular_function,hexosyltransferase activity
ALG8,E9PKA5,ALG8,GO:0016020,cellular_component,membrane
ALG8,E9PKA5,ALG8,GO:0005783,cellular_component,endoplasmic reticulum
ALG8,E9PKA5,ALG8,GO:0005789,cellular_component,endoplasmic reticulum membrane
ALG8,E9PKA5,ALG8,GO:0016740,molecular_function,transferase activity
ALG8,E9PKA5,ALG8,GO:0016757,molecular_function,glycosyltransferase activity
ALG8,E9PKA5,ALG8,GO:0006486,biological_process,protein glycosylation
ALG8,E9PKA5,ALG8,GO:0042283,molecular_function,"dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity"
ALG8,E9PKA5,ALG8,,,
ALG8,E9PKA5,ALG8,GO:0005515,molecular_function,protein binding
ALG8,E9PKA5,ALG8,GO:0018279,biological_process,protein N-linked glycosylation via asparagine
ALG8,E9PKA5,ALG8,GO:0006487,biological_process,protein N-linked glycosylation
ALG8,E9PKA5,ALG8,GO:0006490,biological_process,oligosaccharide-lipid intermediate biosynthetic process
ALG8,E9PKA5,ALG8,GO:0000033,molecular_function,"alpha-1,3-mannosyltransferase activity"
ALG8,E9PKA5,ALG8,GO:0006488,biological_process,dolichol-linked oligosaccharide biosynthetic process
ALG8,E9PKA5,ALG8,GO:0004583,molecular_function,dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
